Company,alpha_a,alpha_b,beta_a,std,alpha_adj,date,search_pressure
Martin_Marietta_Inc.,-0.20250505235034283,-0.2066360944533264,0.0945736873470365,0.6428092328162189,-0.24075895435098882,2021-07-13,-0.21780661315060124
General_Dynamics,-0.19992464291015444,-0.050956984089324836,-0.009045839509351538,0.7641333381388098,-0.24790841277316797,2021-07-13,-0.21911815085535985
Stryker_Corporation,-0.1989427171939763,-0.5348568421916193,0.3149792120242101,0.683875054818718,-0.24973875744372628,2021-07-13,-0.2192611332938763
Valero_Energy,-0.2046630053777561,0.0505392679416749,-0.07798704709709625,0.7915028959444026,-0.2426480755401066,2021-07-13,-0.2198570334426963
Steris,-0.20393226996106512,0.03905714545060111,-0.07014581359368938,0.7526501810261784,-0.24468171596099378,2021-07-13,-0.22023204836103658
Dollar_General,-0.18255825902286993,0.3642053038811126,-0.2831138305444217,0.5126679400976657,-0.2789557066539172,2021-07-13,-0.22111723807528882
BNY_Mellon,-0.22562597764406425,-0.31525104572553514,0.16226634319319574,0.48331629751581856,-0.21572560265892418,2021-07-13,-0.22166582765000825
Silicon_Valley_Bank,-0.22165260381580926,-0.8972238929736016,0.5525648497363864,0.6183096815218179,-0.22384997359769604,2021-07-13,-0.22253155172856398
ADP_(company),-0.21071440804722388,0.10730182911324045,-0.11727699900731904,0.7854533385975137,-0.24371082713992834,2021-07-13,-0.22391297568430568
Unum,-0.2086021259833526,-0.021150397204661713,-0.030864281193565463,0.7019144316497382,-0.2543121762099944,2021-07-13,-0.2268861460740093
Clorox,-0.19789228503248327,-0.755326336370374,0.4627383286081395,0.7221273113344255,-0.2805957328875639,2021-07-13,-0.23097366417451554
Align_Technology,-0.21066873708368078,0.032725867809783184,-0.06736285747494347,0.4636344640085322,-0.26285875437742134,2021-07-13,-0.231544744001177
Zimmer_Biomet,-0.16830891839740605,-0.7410000750017116,0.45953583446175233,0.8339245697054072,-0.3267112526331305,2021-07-13,-0.23166985209169583
Hormel,-0.22909697087334369,-0.33909219549911856,0.1774711570172921,0.5471670062182717,-0.2371658752992852,2021-07-13,-0.2323245326437203
Akamai_Technologies,-0.21147939668657154,0.07452526733342928,-0.09550886902979686,0.5539899801914453,-0.26570201434255974,2021-07-13,-0.23316844374896684
Cboe_Global_Markets,-0.21532717536508236,-0.06541563070808779,-0.002694448585747921,0.6663579763782056,-0.26161185125297565,2021-07-13,-0.23384104572023967
Motorola_Solutions,-0.2142310722400466,-0.06770741936752929,-0.0009242979258019049,0.7894497699021554,-0.2686069768062132,2021-07-13,-0.23598143406651323
Boston_Properties,-0.21512165602913763,0.13953445461469854,-0.13979734033836505,0.5969030495937593,-0.27163045488458715,2021-07-13,-0.23772517557131742
Danaher_Corporation,-0.23797997328248668,0.26483046633162105,-0.22857511907446193,0.863459179876542,-0.23788479509192492,2021-07-13,-0.23794190200626197
Celanese,-0.18993411963508947,-0.44071684096885005,0.25392729075361187,0.8582483861461491,-0.3142513463904222,2021-07-13,-0.23966101033722256
Verizon_Communications,-0.22378772136145192,-0.0187599824959022,-0.035741025726326356,0.5367574108454808,-0.2695983067197853,2021-07-13,-0.2421119555047853
American_Tower,-0.22264594727287307,-0.017127432674180577,-0.03658708381437464,0.7375327619266162,-0.2718650738121483,2021-07-13,-0.24233359788858316
Activision_Blizzard,-0.24017217953255804,-0.18142533892436177,0.06957451903035174,0.4331850989230436,-0.2491884138913027,2021-07-13,-0.2437786732760559
Chipotle_Mexican_Grill,-0.23738625075642536,-0.27529717917606605,0.13299232263891253,0.60620350628406,-0.2712800434041551,2021-07-13,-0.25094376781551725
Bank_of_America,-0.22701894203212938,-0.11741554266825174,0.029579381810818994,0.7820950878049866,-0.2892696793741069,2021-07-13,-0.2519192369689204
Abbott_Laboratories,-0.23291049632919641,0.0036143698631756053,-0.05268210681606556,0.5487065742706178,-0.28360937463949193,2021-07-13,-0.25319004765331465
Exelon,-0.23629014763138936,0.06474309272857981,-0.09431720031985881,0.8005654765299368,-0.2787762630689708,2021-07-13,-0.25328459380642193
Principal_Financial_Group,-0.2437002614662662,0.3820394512948434,-0.30824278252898263,0.7348573304358087,-0.2711985526955591,2021-07-13,-0.25469957795798337
Corning_Inc.,-0.28308004978135004,0.3931578644979591,-0.32418132585516557,1.0,-0.21410351113855652,2021-07-13,-0.25548943432423266
Albemarle_Corporation,-0.22510076156331807,-0.15304092233405298,0.053832910098935476,0.8670640276753722,-0.3039641299825004,2021-07-13,-0.256646108930991
Mondelez_International,-0.23875637966272045,0.5332058676967971,-0.40833248111462744,0.6710616019227551,-0.28927487704612265,2021-07-13,-0.25896377861608133
Carrier_Global,-0.24876973841955635,-0.21960453620258324,0.09326763651208861,0.5577942638375254,-0.27799625251396887,2021-07-13,-0.2604603440573214
Eversource_Energy,-0.22618544694746645,-0.19295297261646716,0.08030693016036974,0.8843338422270284,-0.31651336043014366,2021-07-13,-0.2623166123405373
